870, 1
875, 3
876, 2
877, 2
879, 16
880, 27
881, 4
882, 3
885, 3
886, 8
888, 5
891, 19
892, 11
893, 6
896, 3
897, 12
898, 34
899, 50
900, 23
901, 9
902, 40
903, 69
904, 75
905, 29
906, 12
907, 8
908, 56
909, 35
910, 66
911, 27
912, 99
913, 53
914, 50
915, 37
916, 33
917, 3
918, 12
919, 115
920, 77
921, 34
922, 31
923, 89
924, 142
925, 1
926, 29
927, 6
928, 36
929, 8
930, 24
931, 15
932, 9
933, 32
934, 30
935, 8
936, 7
937, 3
938, 12
940, 28
941, 14
942, 24
943, 8
944, 7
945, 17
946, 14
947, 21
948, 7
949, 17
950, 24
951, 23
952, 26
953, 37
954, 31
955, 33
956, 3
957, 1
958, 1
959, 4
960, 3
961, 1
963, 3
964, 1
965, 17
968, 66
969, 86
970, 2
971, 20
973, 2
974, 2
976, 4
978, 5
980, 1
982, 4
984, 4
986, 17
987, 3
988, 1
990, 4
991, 6
992, 4
993, 1
994, 43
996, 19
997, 1
998, 7
999, 21
1000, 1
1003, 3
1004, 4
1005, 6
1006, 3
1007, 16
1008, 12
1009, 18
1010, 17
1011, 12
1012, 21
1013, 22
1014, 11
1015, 21
1016, 15
1017, 12
1018, 9
1019, 45
1020, 34
1021, 13
1022, 31
1023, 19
1024, 12
1025, 16
1027, 23
1028, 79
1029, 50
1030, 25
1031, 35
1032, 44
1033, 26
1034, 15
1035, 65
1036, 116
1037, 50
1038, 1
1039, 1
1041, 28
1042, 49
1043, 8
1044, 4
1046, 7
1047, 35
1049, 33
1050, 6
1051, 5
1053, 2
1054, 8
1055, 1
1056, 4
1057, 25
1059, 35
1060, 59
1061, 29
1063, 2
1064, 15
1066, 11
1067, 2
1068, 2
1069, 12
1073, 89
1076, 2
1077, 60
1078, 27
1079, 94
1080, 84
1081, 28
1082, 6
1083, 7
1084, 45
1085, 10
1086, 17
1087, 2
1088, 48
1089, 92
1090, 88
1091, 22
1092, 41
1093, 61
1094, 94
1095, 40
1096, 21
1097, 158
1099, 11
1100, 24
1101, 69
1103, 22
1104, 29
1105, 3
1111, 5
1112, 1
1113, 4
1114, 5
1116, 2
1120, 28
1123, 2
1124, 26
1125, 30
1126, 27
1127, 130
1128, 15
1129, 82
1130, 19
1131, 17
1132, 18
1135, 21
1136, 117
1138, 1
1147, 23
1148, 68
1150, 19
1152, 1
1154, 2
1161, 10
1162, 3
1163, 1
1167, 11
1169, 6
1171, 30
1172, 46
1173, 16
1174, 1
1175, 32
1176, 12
1177, 11
1178, 20
1179, 74
1180, 2
1183, 72
1184, 10
1185, 30
1186, 46
1187, 16
1188, 61
1189, 26
1190, 11
1191, 15
1192, 7
1193, 66
1194, 16
1196, 191
1197, 143
1198, 145
1199, 83
1200, 139
1201, 66
1202, 8
1203, 41
1204, 54
1205, 10
1206, 81
1207, 58
1208, 102
1209, 13
1210, 142
1211, 19
1212, 29
1213, 141
1214, 145
1215, 89
1216, 2
1217, 33
1218, 18
1219, 83
1220, 106
1221, 102
1222, 102
1223, 31
1224, 35
1225, 100
1226, 16
1227, 17
1228, 44
1230, 74
1231, 67
1232, 4
1233, 66
1234, 68
1235, 42
1236, 14
1237, 17
1238, 26
1240, 157
1241, 7
1242, 83
1243, 28
1244, 67
1245, 27
1246, 53
1247, 93
1248, 46
1249, 52
1250, 63
1251, 14
1252, 81
1253, 51
1254, 39
1255, 5
1256, 39
1257, 28
1258, 74
1259, 136
1260, 26
1261, 43
1262, 55
1263, 55
1264, 22
1265, 168
1266, 61
1267, 58
1268, 32
1269, 67
1270, 142
1271, 53
1272, 42
1273, 12
1274, 36
1275, 66
1276, 83
1277, 30
1278, 112
1279, 17
1280, 22
1281, 17
1282, 61
1283, 23
1284, 34
1285, 73
1286, 15
1287, 49
1288, 101
1289, 15
1290, 14
1291, 106
1292, 44
1293, 44
1294, 96
1295, 16
1296, 43
1297, 32
1298, 32
1299, 54
1300, 24
1301, 37
1302, 42
1303, 27
1304, 96
1305, 10
1306, 12
1307, 112
1313, 1
1317, 4
1320, 79
1321, 45
1322, 2
1323, 3
1324, 2
1326, 6
1327, 34
1328, 2
1329, 3
1330, 14
1331, 1
1332, 9
1333, 59
1334, 22
1335, 2
1336, 3
1337, 4
1339, 44
1340, 24
1341, 7
1342, 17
1343, 56
1344, 24
1345, 51
1346, 13
1347, 40
1348, 23
1350, 27
1351, 6
1352, 7
1353, 8
1354, 19
1355, 4
1356, 113
1357, 55
1358, 86
1359, 14
1360, 1
1361, 8
1362, 5
1363, 6
1365, 1
1366, 6
1367, 22
1370, 99
1371, 66
1372, 81
1373, 51
1374, 110
1375, 77
1376, 100
1377, 75
1378, 36
1379, 27
1380, 53
1381, 20
1382, 18
1385, 48
1387, 127
1388, 35
1389, 14
1390, 9
1391, 86
1392, 17
1393, 109
1394, 101
1395, 16
1396, 93
1397, 4
1398, 6
1399, 6
1401, 10
1404, 7
1405, 35
1406, 1
1407, 55
1408, 80
1409, 23
1410, 2
1411, 24
1412, 2
1413, 2
1414, 12
1415, 6
1416, 18
1417, 3
1419, 12
1421, 1
1422, 20
1425, 11
1426, 1
1428, 3
1429, 27
1431, 11
1432, 8
1436, 2
1437, 1
1438, 18
1439, 4
1440, 7
1441, 39
1442, 1
1445, 3
1446, 15
1447, 4
1449, 35
1450, 1
1453, 11
1454, 5
1455, 1
1456, 3
1457, 24
1458, 1
1459, 20
1460, 4
1461, 21
1463, 3
1464, 7
1465, 14
1466, 51
1468, 11
1472, 4
1473, 2
1474, 8
1475, 8
1476, 35
1477, 2
1479, 43
1480, 15
1482, 5
1483, 7
1484, 9
1485, 46
1487, 8
1488, 31
1489, 1
1490, 2
1494, 1
1495, 1
1496, 1
1497, 5
1498, 15
1499, 26
1500, 84
1503, 4
1504, 1
1507, 5
1508, 3
1509, 2
1511, 4
1513, 67
1515, 14
1516, 6
1517, 102
1518, 22
1522, 1
1523, 5
1525, 5
1526, 8
1527, 121
1529, 3
1532, 1
1535, 6
1537, 32
1539, 1
1541, 11
1542, 22
1543, 1
1544, 103
1545, 3
1546, 3
1547, 2
1549, 1
1551, 2
1552, 82
1554, 8
1556, 30
1562, 42
1563, 4
1564, 3
1565, 3
1566, 34
1567, 1
1569, 70
1570, 2
1571, 4
1572, 2
1573, 122
1574, 2
1575, 2
1580, 199
1581, 5
1582, 7
1583, 2
1584, 91
1585, 1
1586, 45
1587, 50
1588, 12
1589, 31
1590, 39
1591, 37
1592, 7
1593, 18
1594, 27
1595, 4
1596, 2
1597, 58
1598, 9
1599, 6
1600, 8
1601, 4
1602, 3
1603, 21
1604, 4
1605, 9
1606, 10
1608, 90
1609, 3
1610, 120
1611, 12
1612, 6
1613, 1
1614, 29
1615, 19
1616, 32
1617, 125
1619, 28
1620, 31
1621, 6
1623, 6
1624, 3
1625, 62
1626, 8
1627, 20
1629, 4
1631, 3
1633, 22
1635, 34
1639, 81
1640, 6
1641, 107
1642, 3
1643, 28
1644, 33
1645, 55
1646, 2
1647, 8
1648, 11
1649, 15
1650, 7
1651, 2
1653, 85
1654, 13
1655, 5
1656, 1
1657, 1
1658, 12
1660, 15
1661, 7
1662, 1
1663, 65
1665, 11
1666, 1
1667, 7
1668, 7
1669, 3
1670, 6
1671, 5
1672, 25
1673, 87
1674, 80
1675, 2
1676, 110
1677, 5
1678, 38
1679, 3
1680, 36
1681, 10
1682, 73
1683, 22
1684, 9
1686, 9
1687, 30
1688, 26
1689, 15
1690, 62
1693, 23
1694, 49
1695, 2
1696, 4
1699, 19
1701, 19
1702, 23
1703, 2
1704, 129
1707, 10
1711, 49
1713, 11
1715, 1
1717, 26
1719, 24
1721, 89
1722, 76
1726, 11
1727, 12
1729, 55
1730, 12
1731, 2
1732, 92
1733, 7
1734, 18
1735, 20
1739, 5
1744, 6
1746, 1
1747, 75
1748, 63
1750, 4
1752, 11
1753, 17
1754, 25
1755, 2
1756, 5
1758, 7
1759, 8
1760, 13
1762, 24
1767, 2
1769, 18
1770, 1
1771, 4
1772, 8
1773, 1
1777, 71
1779, 40
1782, 2
1783, 16
1784, 134
1785, 12
1788, 14
1791, 1
1792, 32
1793, 1
1794, 14
1795, 1
1797, 20
1798, 4
1799, 12
1801, 34
1804, 17
1805, 50
1806, 14
1807, 2
1809, 3
1810, 27
1811, 1
1812, 1
1816, 9
1821, 17
1822, 4
1824, 9
1825, 3
1826, 5
1827, 5
1829, 2
1831, 53
1833, 19
1834, 37
1835, 29
1836, 7
1837, 6
1839, 2
1840, 10
1841, 9
1844, 2
1845, 22
1846, 1
1848, 10
1850, 1
1853, 2
1854, 5
1855, 5
1856, 7
1857, 1
1858, 12
1859, 4
1860, 4
1862, 12
1863, 9
1865, 1
1866, 14
1867, 4
1869, 1
1870, 5
1872, 1
1873, 18
1874, 2
1875, 13
1876, 66
1878, 1
1880, 3
1881, 4
1882, 44
1883, 61
1884, 21
1885, 43
1887, 4
1888, 18
1889, 2
1892, 29
1893, 1
1894, 31
1895, 24
1896, 5
1897, 6
1898, 2
1899, 1
1900, 4
1902, 1
1904, 9
1906, 2
1907, 34
1909, 63
1910, 1
1911, 41
1912, 73
1913, 6
1914, 29
1916, 32
1917, 84
1918, 56
1919, 10
1920, 17
1921, 59
1922, 4
1923, 124
1924, 19
1925, 2
1926, 1
1927, 22
1929, 11
1931, 14
1932, 3
1933, 1
1934, 10
1935, 7
1936, 4
1937, 5
1938, 10
1939, 14
1940, 3
1941, 8
1942, 8
1943, 1
1944, 23
1945, 35
1946, 20
1947, 51
1948, 10
1949, 16
1950, 24
1951, 13
1952, 43
1953, 73
1954, 87
1955, 24
1956, 29
1957, 53
1958, 35
1959, 41
1960, 60
1961, 60
1962, 50
1963, 23
1964, 26
1965, 58
1966, 15
1967, 58
1968, 95
1969, 24
1970, 19
1971, 15
1972, 15
1973, 19
1974, 21
1975, 8
1976, 13
1977, 9
1978, 13
1979, 9
1980, 2
1981, 8
1982, 42
1983, 10
1984, 5
1985, 5
1986, 12
1987, 4
1988, 4
1989, 1
1990, 1
1991, 16
1992, 10
1993, 5
1994, 46
1995, 15
1996, 4
1997, 66
1998, 2
1999, 11
2000, 142
2001, 84
2002, 67
2003, 48
2004, 27
2005, 47
2006, 75
2007, 7
2008, 1
2009, 44
2010, 23
2011, 84
2012, 99
2013, 43
2014, 7
2015, 32
2016, 8
2017, 9
2018, 56
2019, 44
2020, 64
2021, 59
2022, 18
2023, 44
2024, 13
2025, 10
2026, 11
2027, 14
2028, 178
2029, 6
2031, 2
2032, 3
2033, 15
2034, 18
2035, 1
2036, 10
2037, 6
2038, 12
2040, 10
2041, 10
2042, 17
2043, 14
2044, 5
2045, 3
2046, 50
2047, 1
2048, 5
2049, 2
2050, 9
2051, 4
2052, 12
2053, 27
2054, 106
2055, 2
2056, 5
2057, 8
2058, 61
2059, 25
2060, 8
2062, 5
2063, 1
2064, 73
2065, 36
2066, 9
2067, 38
2068, 8
2069, 14
2070, 17
2071, 9
2072, 28
2073, 5
2074, 1
2075, 6
2076, 45
2077, 12
2078, 49
2079, 4
2080, 69
2081, 89
2082, 29
2083, 19
2084, 4
2085, 39
2086, 2
2087, 52
2088, 33
2089, 15
2090, 21
2091, 12
2092, 11
2093, 21
2094, 65
2095, 9
2096, 47
2097, 15
2098, 4
2099, 19
2100, 72
2101, 1
2102, 17
2103, 2
2104, 2
2105, 79
2106, 15
2107, 17
2108, 84
2109, 50
2110, 34
2111, 22
2112, 23
2113, 4
2114, 24
2115, 81
2116, 35
2117, 24
2118, 28
2119, 7
2120, 20
2121, 24
2122, 12
2123, 23
2124, 48
2125, 21
2126, 46
2128, 3
2130, 21
2131, 1
2132, 25
2133, 47
2134, 31
2135, 19
2136, 11
2137, 34
2138, 20
2139, 24
2140, 57
2141, 28
2142, 12
2143, 24
2144, 58
2145, 45
2146, 28
2147, 14
2148, 16
2149, 8
2150, 58
2151, 12
2152, 2
2153, 17
2154, 7
2155, 27
2156, 1
2157, 2
2158, 1
2159, 21
2160, 44
2161, 47
2162, 10
2163, 15
2164, 1
2165, 8
2166, 9
2167, 77
2168, 7
2169, 10
2170, 7
2171, 24
2173, 6
2174, 119
2176, 17
2177, 6
2178, 8
2179, 2
2180, 5
2181, 6
2182, 3
2183, 15
2184, 5
2185, 1
2186, 35
2187, 3
2188, 15
2189, 1
2190, 3
2191, 1
2193, 63
2194, 81
2195, 11
2196, 2
2197, 1
2202, 14
2203, 15
2204, 9
2205, 3
2206, 11
2207, 1
2208, 25
2209, 1
2210, 2
2212, 8
2215, 1
2227, 1
2231, 27
2232, 25
2236, 18
2237, 3
2238, 9
2239, 4
2240, 18
2241, 17
2243, 52
2244, 1
2245, 48
2246, 1
2247, 26
2248, 70
2249, 18
2250, 5
2252, 17
2253, 30
2255, 6
2256, 2
2259, 13
2260, 7
2261, 18
2262, 20
2263, 10
2264, 7
2265, 5
2266, 10
2267, 1
2268, 84
2269, 6
2271, 5
2272, 11
2273, 40
2275, 5
2276, 7
2278, 75
2279, 11
2280, 14
2281, 1
2282, 28
2283, 5
2284, 3
2285, 4
2286, 1
2287, 27
2288, 50
2289, 85
2290, 4
2291, 101
2292, 1
2293, 1
2294, 46
2295, 7
2296, 11
2297, 27
2300, 51
2301, 25
2302, 76
2303, 20
2304, 1
2305, 1
2306, 6
2307, 5
2310, 7
2311, 41
2312, 20
2313, 39
2314, 5
2315, 17
2316, 8
2317, 1
2318, 25
2320, 15
2321, 98
2322, 26
2323, 4
2324, 90
2325, 12
2327, 6
2328, 23
2329, 44
2330, 8
2331, 21
2333, 48
2334, 25
2335, 30
2336, 70
2337, 7
2338, 17
2339, 1
2340, 21
2341, 2
2344, 15
2345, 5
2346, 17
2347, 5
2348, 27
2349, 17
2350, 2
2351, 14
2352, 57
2353, 76
2354, 11
2355, 114
2356, 4
2357, 12
2359, 76
2360, 9
2361, 12
2362, 5
2363, 12
2364, 10
2365, 5
2366, 51
2367, 23
2368, 4
2369, 51
2370, 9
2371, 44
2372, 19
2373, 10
2374, 15
2375, 25
2376, 22
2377, 15
2378, 29
2379, 10
2380, 21
2381, 11
2382, 8
2383, 12
2384, 48
2385, 8
2386, 3
2387, 16
2389, 24
2390, 23
2391, 62
2392, 14
2393, 69
2394, 39
2395, 103
2396, 181
2397, 1
2398, 23
2399, 16
2400, 2
2401, 18
2402, 29
2403, 30
2404, 20
2405, 41
2406, 106
2407, 81
2408, 27
2409, 22
2410, 22
2411, 21
2412, 13
2413, 32
2414, 26
2415, 1
2416, 25
2417, 8
2418, 7
2419, 3
2420, 37
2421, 30
2422, 21
2423, 33
2424, 65
2425, 4
2426, 2
2427, 67
2428, 40
2429, 9
2430, 6
2431, 30
2432, 9
2433, 47
2434, 3
2435, 6
2436, 5
2437, 4
2439, 21
2440, 1
2441, 2
2442, 12
2443, 7
2445, 4
2446, 7
2447, 12
2448, 10
2449, 2
2450, 22
2451, 3
2453, 16
2454, 41
2455, 79
2456, 16
2457, 14
2458, 7
2459, 24
2460, 7
2461, 5
2462, 2
2463, 42
2465, 4
2466, 1
2467, 27
2468, 21
2469, 37
2470, 84
2471, 29
2472, 8
2473, 9
2474, 27
2475, 8
2476, 28
2477, 3
2478, 47
2479, 2
2481, 2
2482, 2
2483, 2
2484, 1
2485, 33
2486, 1
2488, 6
2490, 66
2491, 9
2492, 6
2495, 10
2496, 23
2497, 10
2498, 2
2499, 5
2500, 11
2501, 52
2502, 68
2504, 9
2505, 23
2506, 10
2507, 5
2509, 1
2511, 5
2513, 22
2514, 10
2515, 2
2516, 4
2517, 24
2518, 25
2519, 6
2520, 9
2521, 2
2522, 5
2523, 2
2524, 24
2525, 9
2526, 8
2527, 52
2528, 46
2529, 100
2530, 23
2531, 22
2532, 23
2533, 33
2534, 1
2535, 5
2537, 3
2538, 1
2539, 44
2540, 14
2541, 40
2542, 50
2546, 12
2548, 5
2549, 13
2550, 14
2551, 22
2552, 2
2553, 22
2554, 12
2555, 10
2558, 19
2559, 3
2560, 13
2561, 11
2563, 1
2565, 33
2566, 2
2567, 26
2568, 12
2570, 10
2571, 172
2572, 36
2573, 4
2574, 13
2575, 16
2577, 1
2579, 2
2580, 51
2581, 54
2582, 6
2583, 19
2585, 2
2587, 10
2589, 6
2590, 3
2593, 2
2594, 5
2596, 8
2597, 7
2598, 39
2599, 124
2600, 37
2605, 50
2606, 9
2607, 3
2609, 5
2610, 1
2611, 14
2612, 7
2613, 25
2614, 4
2615, 14
2616, 40
2617, 73
2618, 5
2620, 4
2621, 6
2622, 29
2624, 5
2625, 6
2626, 3
2627, 1
2628, 132
2629, 9
2630, 4
2632, 1
2633, 10
2634, 6
2635, 2
2637, 1
2638, 2
2639, 7
2640, 91
2641, 71
2642, 32
2643, 19
2644, 13
2645, 11
2646, 3
2647, 3
2648, 27
2649, 7
2650, 2
2651, 3
2652, 5
2654, 9
2655, 4
2656, 2
2657, 96
2658, 1
2659, 4
2660, 9
2661, 10
2662, 63
2663, 2
2664, 53
2665, 7
2666, 4
2667, 2
2668, 19
2669, 8
2670, 17
2671, 56
2672, 31
2673, 2
2674, 3
2675, 1
2676, 25
2677, 15
2678, 2
2681, 4
2682, 5
2683, 85
2685, 1
2686, 42
2687, 25
2688, 57
2689, 6
2690, 31
2691, 1
2692, 73
2693, 19
2694, 42
2695, 2
2696, 5
2697, 6
2699, 97
2700, 107
2701, 65
2702, 32
2704, 2
2706, 79
2707, 40
2708, 2
2709, 19
2710, 72
2712, 71
2713, 28
2714, 6
2715, 5
2716, 182
2717, 34
2718, 29
2719, 37
2720, 21
2721, 11
2722, 44
2723, 60
2724, 48
2725, 14
2726, 11
2727, 1
2728, 25
2729, 6
2730, 14
2731, 15
2732, 10
2733, 3
2734, 41
2735, 33
2736, 16
2737, 2
2738, 6
2739, 25
2740, 1
2741, 2
2743, 2
2745, 12
2746, 72
2747, 24
2748, 14
2749, 5
2750, 29
2751, 1
2752, 7
2753, 4
2755, 1
2756, 3
2757, 7
2758, 3
2759, 29
2760, 1
2761, 46
2762, 171
2763, 80
2764, 15
2766, 2
2767, 1
2768, 3
2769, 4
2770, 59
2771, 19
2772, 11
2774, 6
2775, 2
2776, 1
2778, 1
2779, 26
2780, 3
2781, 5
2782, 9
2784, 2
2786, 7
2787, 14
2788, 45
2789, 11
2790, 4
2791, 110
2792, 32
2793, 23
2794, 32
2795, 56
2796, 15
2797, 116
2798, 17
2799, 8
2800, 1
2801, 1
2802, 15
2803, 23
2804, 97
2805, 34
2806, 14
2807, 4
2808, 32
2809, 1
2810, 2
2812, 2
2813, 1
2814, 3
2815, 19
2816, 5
2817, 5
2818, 1
2819, 19
2820, 2
2822, 18
2823, 1
2826, 45
2827, 21
2828, 5
2829, 5
2830, 2
2833, 1
2834, 1
2835, 4
2836, 10
2837, 1
2839, 1
2840, 27
2841, 41
2844, 6
2846, 10
2847, 5
2848, 1
2849, 1
2850, 1
2851, 9
2852, 10
2853, 2
2854, 1
2855, 1
2856, 8
2857, 24
2858, 176
2859, 15
2860, 13
2861, 20
2862, 5
2863, 49
2864, 2
2865, 1
2866, 11
2867, 23
2868, 2
2870, 10
2871, 60
2872, 63
2873, 1
2874, 2
2875, 19
2876, 4
2877, 14
2878, 5
2879, 16
2880, 7
2881, 60
2882, 11
2883, 21
2885, 3
2888, 10
2889, 27
2890, 66
2891, 23
2893, 2
2894, 1
2896, 1
2897, 1
2898, 8
2899, 8
2900, 14
2901, 34
2902, 12
2903, 4
2904, 1
2905, 4
2906, 16
2907, 16
2908, 65
2912, 45
2913, 1
2914, 1
2915, 72
2916, 172
2917, 41
2918, 121
2919, 25
2920, 6
2921, 21
2922, 12
2924, 5
2925, 8
2926, 34
2927, 6
2928, 3
2929, 16
2932, 11
2933, 1
2935, 11
2936, 17
2937, 5
2938, 1
2939, 3
2940, 8
2941, 20
2942, 20
2943, 11
2944, 58
2945, 3
2946, 18
2947, 68
2948, 62
2949, 39
2950, 25
2951, 49
2952, 12
2953, 15
2956, 14
2959, 118
2961, 18
2963, 1
2964, 1
2965, 6
2966, 28
2967, 14
2968, 72
2969, 2
2970, 4
2971, 35
2972, 3
2973, 39
2974, 2
2975, 5
2976, 24
2977, 2
2978, 11
2981, 3
2982, 3
2983, 5
2984, 2
2985, 92
2986, 48
2987, 153
2988, 9
2989, 36
2990, 29
2991, 44
2992, 1
2993, 34
2995, 24
2996, 13
2997, 131
2999, 1
3000, 26
3001, 1
3002, 1
3003, 2
3004, 8
3005, 36
3006, 55
3007, 19
3008, 6
3010, 3
3011, 12
3013, 3
3014, 3
3015, 7
3016, 19
3017, 8
3018, 28
3019, 34
3020, 39
3022, 12
3024, 5
3025, 2
3028, 15
3029, 21
3030, 16
3031, 4
3032, 19
3033, 75
3034, 28
3035, 30
3036, 16
3037, 43
3038, 3
3039, 68
3040, 28
3041, 6
3042, 1
3043, 6
3044, 51
3045, 12
3046, 8
3047, 3
3048, 3
3049, 5
3051, 5
